CLUSTER 0
new,0.0034953140000000002
state,0.002184585
said,0.002096111
year,0.00199207
time,0.001859079
week,0.001845171
york,0.001776548
two,0.001739315
one,0.0017315229999999998
world,0.001712257
citi,0.001670246
compani,0.001664321
day,0.001592378
make,0.001563191
presid,0.001561684
work,0.0015469070000000001
american,0.00153425
first,0.001509143
unit,0.0014908920000000002
peopl,0.001467543

CLUSTER 1
guid,0.1194375
cultur,0.05657825
event,0.05602749
recreat,0.05493372
citi,0.04398384
york,0.04397582
new,0.03729882
select,0.03232142
area,0.03060248
critic,0.02732107
perform,0.02682265
festiv,0.0163084
connecticut,0.01598598
hudson,0.01592208
valley,0.01522188
jersey,0.01279554
island,0.01168686
long,0.01085917
standup,0.01082947
preview,0.01065087

CLUSTER 2
connecticut,0.15055220000000002
jersey,0.1425745
lotteri,0.13873339999999998
new,0.1216634
number,0.11649589999999999
york,0.09313148
inform,0.02250667
sale,0.01934914
numbersfor,0.004407248
win,0.003167083
trip,0.00227597
type,0.00205672
c,0.0019210610000000002
give,0.0018344529999999998
trayvon,0.00177353
bennet,0.0017582589999999999
ninestori,0.0017582589999999999
sociolog,0.001735304
provenc,0.001682827
riverrun,0.001682827

CLUSTER 3
bride,0.094108
groom,0.0931551
work,0.01917234
met,0.01494924
graduat,0.01401375
manag,0.01227176
firm,0.01091914
lawyer,0.0103385
associ,0.009828295
invest,0.00867789
law,0.008061845
coupl,0.007358681
univers,0.006969409
doctor,0.006658292
senior,0.006516654
director,0.006100455
teacher,0.0058842880000000005
york,0.0055324169999999995
consult,0.005352573
studi,0.004940682

CLUSTER 4
correct,0.20713800000000002
print,0.20367910000000003
appear,0.1627909
juli,0.03498295
august,0.03447865
may,0.03375575
septemb,0.03283784
june,0.03123267
april,0.009778779
select,0.0033035259999999998
reader,0.003155497
creat,0.0029395209999999996
highlight,0.002874317
respond,0.002844396
leader,0.002798857
servic,0.002709465
slowtalk,0.002619501
mashup,0.002564496
calligraphi,0.002517593
gargantuan,0.002508197

CLUSTER 5
scene,0.6349279999999999
holden,0.05879776
fault,0.0561739
review,0.04610843
director,0.0446007
critic,0.0431294
film,0.04263065
time,0.03794169
year,0.03568946
TOTAL_DOCS,0.0
aa,0.0
aaa,0.0
aadmi,0.0
aam,0.0
aamer,0.0
aan,0.0
aaron,0.0
aaronss,0.0
aarp,0.0
aba,0.0

CLUSTER 6
highlight,0.1899036
here,0.09663659
know,0.09273439
need,0.07871484
start,0.07459661
day,0.06349459
nightli,0.03478818
readi,0.02427853
brief,0.01461812
news,0.0052832190000000005
state,0.004527613
associ,0.004135115
inspir,0.00412981
reach,0.003978458
men,0.003959102
new,0.0038843
applebe,0.003766927
bala,0.003766927
theater,0.003766352
respond,0.003707915

CLUSTER 7
quotat,0.2713791
day,0.11683489999999999
juli,0.03769591
august,0.03645486
septemb,0.03583275
tuesday,0.025255
may,0.02480955
wednesday,0.02431852
saturday,0.02346994
june,0.02055683
thursday,0.02055679
sunday,0.0198952
monday,0.01693434
april,0.01427596
friday,0.01330728
plan,0.005122492
ecuador,0.00446678
win,0.00400479
land,0.003985936
daney,0.0039000320000000003

CLUSTER 8
televis,0.4578107
respond,0.02408614
amend,0.01471091
reader,0.01171712
midamateur,0.008578711999999999
muay,0.008578711999999999
hearten,0.008399313
moist,0.008399313
quarrel,0.008399313
predica,0.008286224
cappi,0.008134175
peru,0.008027644
biotechnolog,0.007908669
gaug,0.007908669
coin,0.007845285
abraham,0.007790263
arabia,0.007719019000000001
proper,0.007697618000000001
lisa,0.007620892
whatev,0.0076035519999999995

CLUSTER 9
arent,0.1396903
morn,0.09330811
wors,0.02771326
lighten,0.01666872
view,0.01644932
book,0.01501915
principl,0.01494962
whiskey,0.01379902
sour,0.01327692
problem,0.01197776
without,0.01088622
think,0.01005488
ohio,0.009831353000000001
even,0.009748674
peopl,0.009631253000000001
risk,0.009580577
mani,0.009549702
forward,0.008863717
make,0.008714403
vehicl,0.008569976

CLUSTER 10
editor,0.15681520000000002
film,0.10096269999999999
comment,0.08459371
onlin,0.07527641
letter,0.06910579
capsul,0.04346324
weekli,0.04262457
curat,0.03648823
writer,0.02849179
travel,0.02607968
narrat,0.02531879
news,0.02225737
director,0.01743091
iglesia,0.01419453
cold,0.01243952
sam,0.01234765
enemi,0.0115087
evolv,0.01122982
discuss,0.01078801
museum,0.0107179

CLUSTER 11
word,0.1607482
past,0.13900220000000002
appear,0.132721
articl,0.1302229
time,0.1080138
york,0.09420901
year,0.08884683
new,0.06791225
crossword,0.005816617
two,0.005274593
also,0.00450602
test,0.004457969
four,0.003938027
one,0.003033792
seven,0.003005313
hindenburg,0.002608491
geometri,0.002565404
three,0.002487344
phil,0.0019351479999999998
content,0.001901613

