CLUSTER 0
new,0.003734748
state,0.00216818
york,0.002137458
said,0.002055983
citi,0.001979372
year,0.001962218
day,0.001870035
time,0.001831664
week,0.001805524
work,0.001758558
two,0.00171747
one,0.001699304
compani,0.0016893370000000002
world,0.0016734529999999999
presid,0.0015678170000000002
make,0.001542335
american,0.001515944
show,0.0015157010000000002
first,0.001491903
unit,0.001473645

CLUSTER 1
appear,0.0875919
highlight,0.07743244
correct,0.07156485
print,0.07088804
quotat,0.06755359
word,0.03691
past,0.03188182
articl,0.02990097
day,0.02943392
time,0.02570392
york,0.02350387
august,0.02158608
juli,0.02146992
year,0.02113417
septemb,0.020265
may,0.01783816
new,0.01699579
june,0.01590784
april,0.006932178000000001
tuesday,0.006286651999999999

CLUSTER 2
recreat,0.15556
cultur,0.15357200000000001
event,0.14130220000000002
guid,0.11505619999999998
connecticut,0.04526871
hudson,0.04508775
valley,0.04310495
jersey,0.03426363
island,0.03309457
long,0.03075074
list,0.02225346
teenag,0.01646546
new,0.01630108
famili,0.01478557
children,0.01047308
lotteri,0.007501604
area,0.004678563
controversi,0.0042154409999999995
scienc,0.004096399000000001
coupl,0.003422676

CLUSTER 3
connecticut,0.15055220000000002
jersey,0.1425745
lotteri,0.13873339999999998
new,0.1216634
number,0.11649589999999999
york,0.09313148
inform,0.02250667
sale,0.01934914
numbersfor,0.004407248
win,0.003167083
trip,0.00227597
type,0.00205672
c,0.0019210610000000002
give,0.0018344529999999998
trayvon,0.00177353
bennet,0.0017582589999999999
ninestori,0.0017582589999999999
sociolog,0.001735304
provenc,0.001682827
riverrun,0.001682827

